fighter_id,name,z_score_composite,scaled_z_score_composite
2083,Bill Algeo,0.16078961540751374,1880.6435559441034
2088,Alexandr Romanov,0.6807986196634047,2043.9671410446017
2093,Ludovit Klein,-0.1460757016937151,1784.2637945903728
2097,Dusko Todorovic,-0.08708345832342443,1802.7919827592373
2098,Nassourdine Imavov,-0.27402281287676367,1744.0783733175817
2100,Dricus Du Plessis,0.26219504445375735,1912.4928087165356
2102,Ilia Topuria,0.047373235351361245,1845.0219231487295
2104,Stephanie Egger,-0.10971605578699152,1795.6835732362604
2105,Tagir Ulanbekov,0.3200135337787089,1930.652346117544
2106,Guram Kutateladze,-0.4407016116827929,1691.7281663818392
2107,Mateusz Gamrot,-0.4010846623327047,1704.1709936129948
2109,Phil Hawes,0.8132050997171463,2085.5531536634776
2110,Jacob Malkoun,-0.46722218822551076,1683.3986266922584
2112,Shavkat Rakhmonov,0.16215015968897026,1881.0708734865245
2113,Miranda Maverick,-0.2067746633622549,1765.1995631050554
2115,Adrian Yanez,,
2119,Ramiz Brahimaj,-0.4179498115343013,1698.8740148908646
2120,Cory McKenna,-0.13942779035404265,1786.3517598073968
2121,Kanako Murata,-0.2574074800402314,1749.2968901207353
2122,Jared Gooden,-0.04335187597743354,1816.5271272517548
2123,Dustin Stoltzfus,-0.3537464956991678,1719.038888252122
2126,Josh Parisian,0.24679394791127848,1907.655657280291
2127,Jordan Leavitt,-0.0345812204199516,1819.281800531652
2128,Sam Hughes,-0.3116395993922519,1732.2637539871705
2129,Tafon Nchukwi,-0.25656010493376913,1749.5630323205428
2130,Jamie Pickett,-0.651334834607291,1625.572825170915
2131,Jimmy Flick,0.3273156521709376,1932.9457836251381
2132,Joselyne Edwards,-0.157076712818483,1780.8086148494017
2136,Umar Nurmagomedov,-0.22411189459049868,1759.7543136252605
2138,Manon Fiorot,-0.26914426378418443,1745.6106201082484
2139,Victoria Leonardo,-0.4357755984878465,1693.275320620836
2140,Michael Chandler,-0.01077922601198212,1826.7574923512855
2141,Manel Kape,-0.013659578746668611,1825.8528358335466
2142,Phil Rowe,0.03473565164173164,1841.052731343257
2143,Casey O'Neill,0.34530354645924244,1938.5953923040852
2146,Ronnie Lawrence,0.23780666199670258,1904.8329450890049
2147,Carlos Ulberg,0.32401558982013307,1931.9093053915356
2148,Uros Medic,1.17759454516718,2200.0
2150,Rafa Garcia,-0.4091897787904672,1701.6253517746711
2152,Montserrat Conejo Ruiz,-0.3412946651689644,1722.9497390001138
2156,JP Buys,-0.4152222374936962,1699.730686924027
2158,Ignacio Bahamondes,,
2160,Loopy Godinez,-0.31638910806986564,1730.7720360008564
2162,Pat Sabatini,0.10558233884914435,1863.3041440159388
2163,Rongzhu,0.36474732454436887,1944.70226260589
2165,Aoriqileng,0.02771482227920416,1838.8476406381303
2166,Liang Na,0.3181480491059034,1930.0664377155376
2167,Luana Pinheiro,-0.5433062064435346,1659.5022815856948
2168,Carlston Harris,0.1868087806858415,1888.815613196573
2169,Tucker Lutz,,
2170,Chris Barnett,0.7115578626279654,2053.6279542129005
2171,Shayilan Nuerdanbieke,-0.25126415812691977,1751.2263747086881
2174,Gregory Rodrigues,0.020682465913779452,1836.6389295506194
2175,Kamuela Kirk,-0.31329475121804196,1731.7439065847962
2176,Tabatha Ricci,-0.28241358670817457,1741.443012674405
2177,Terrance McKinney,0.8138092450043011,2085.7429026359227
2178,Jeremiah Wells,-0.1968416734411809,1768.3193004776772
2180,Preston Parsons,-0.22613164402253788,1759.1199539977433
2181,Elise Reed,-0.222290644422049,1760.326328925845
2182,Melsik Baghdasaryan,,
2184,Orion Cosce,,
2185,Melissa Gatto,-0.028278068083960738,1821.261484399668
2187,Josiane Nunes,0.5918868887033012,2016.0418887142607
2188,Bryan Battle,0.29208223051669335,1921.8797276668129
2189,Gilbert Urbina,0.6489592912473051,2033.9670963885465
2190,Ricky Turcios,-0.18934139343195683,1770.674976264709
2191,Brady Hiestand,0.3965414496839525,1954.688109890133
2192,Andre Petroski,-0.26385725332077525,1747.2711557841324
2194,Vanessa Demopoulos,0.0436788454624268,1843.8615951611723
2196,Paddy Pimblett,0.05138138217006758,1846.2807954041762
2198,Mandy Bohm,-0.6837536445110404,1615.3907779085825
2200,Erin Blanchfield,0.4707002677431743,1977.9797912516497
2202,Cody Brundage,-0.15549010114519946,1781.306935271783
2204,Mike Breeden,0.46824141060136976,1977.207517386461
2207,Istela Nunes,0.7034840458987163,2051.0921429425703
2208,David Onama,0.24296085507746895,1906.451765696651
2209,Maria Oliveira,-0.03977221494770259,1817.6514213851935
2210,Daniel Lacerda,1.031382073363949,2154.07782387253
2212,Albert Duraev,-0.5218903116608283,1666.2285511029922
2213,Benoit Saint Denis,0.4198562163615158,1962.010774014017
2215,Alex Pereira,-0.02454242909161012,1822.4347678387596
2216,Chris Curtis,0.04840992885976808,1845.3475261653266
2217,Ian Machado Garry,-0.22536040505202704,1759.3621834833912
2219,CJ Vergara,0.07583410275313478,1853.9608662460303
2220,Natan Levy,0.19428174726357045,1891.162710425317
2222,Viacheslav Borshchev,0.005386591167536831,1831.8348260055677
2223,Joanderson Brito,0.6744992144668316,2041.9886340720593
2224,Joseph Holmes,0.2921173966683084,1921.8907725947063
2225,Andre Fialho,-0.21817102035584338,1761.6202137744772
2226,Michael Morales,,
2227,Victor Henry,0.18943159618580876,1889.6393828371101
2228,Jack Della Maddalena,0.3585790829561837,1942.7649512868484
2229,Pete Rodriguez,,
2231,Genaro Valdez,,
2232,Jasmine Jasudavicius,0.1482354450598885,1876.7005624721528
2233,Tresean Gore,0.055525043057321005,1847.5822296985984
2234,Chidi Njokuani,0.08117502370314733,1855.6383340401555
2235,Jailton Almeida,0.6075988998396626,2020.9766917021466
2236,Denys Bondar,0.048180207145848634,1845.275375541807
2237,AJ Dobson,0.015963777502251496,1835.1568915435166
2238,Blood Diamond,-0.6867028793436908,1614.4644870131758
2239,Nikolas Motta,,
2240,Chad Anheliger,0.2705816263356433,1915.126852759001
2241,Christian Rodriguez,-0.5157652954058045,1668.1522862794645
2243,Armen Petrosyan,-0.12170700224751019,1791.917476209763
2245,Carlos Hernandez,-0.4806748110773268,1679.1734487142203
2246,Victor Altamirano,-0.15855995088113514,1780.3427618430742
2247,AJ Fletcher,0.5073347640946426,1989.4858944796788
2248,Javid Basharat,-0.3771412426026369,1711.6911040685368
2249,Azamat Murzakanov,-0.3383916901846649,1723.8615006773396
2250,Muhammad Mokaev,-0.09290547953772582,1800.9634117739877
2251,Aliaskhab Khizriev,,
2252,Denis Tiuliulin,-0.3090521002690207,1733.0764315173512
2253,Josh Fremd,0.2412603635102803,1905.9176780617959
2254,Mike Malott,0.31261877318556913,1928.3298116976648
2255,Piera Rodriguez,-0.33572205019917956,1724.6999768763835
2256,Daniel Santos,0.31980703646787045,1930.5874897768967
2257,Caio Borralho,-0.012912865958508504,1826.0873621755995
2259,Ange Loosa,0.017457607782147527,1835.6260713362653
2260,Martin Buday,,
2261,Trey Ogden,-0.3119770306239287,1732.1577741329154
2262,Evan Elder,0.09178723922085952,1858.9714014871165
2264,Yohan Lainesse,-0.20700652692017235,1765.126739774645
2266,Kleydson Rodrigues,,
2267,Fernie Garcia,-0.47839552638249366,1679.8893227563583
2268,Manuel Torres,0.6448760179890105,2032.6846285427368
2269,Jake Hadley,0.0025478627015669553,1830.9432427706727
2270,Tatsuro Taira,0.7200984819676656,2056.310378090415
2272,Lucas Almeida,-0.22824556010539682,1758.4560186611848
2273,Karine Silva,0.16814280261958223,1882.9530330638481
2275,Dan Argueta,-0.3277369920212808,1727.207911004787
2276,Rinat Fakhretdinov,0.0018762138658421218,1830.7322923931188
2277,Maheshate,,
2278,Natalia Silva,-0.4600004768319168,1685.6668101000644
2279,Garrett Armfield,0.19006831057859525,1889.8393610614557
2280,Emily Ducote,0.9212799442285131,2119.4971256337963
2281,Charles Johnson,-0.17654904365229426,1774.692776746575
2282,Hamdy Abdelwahab,,
2283,Adam Fugitt,-0.28806669697490395,1739.6674929657572
2284,Ihor Potieria,-0.28547313246629474,1740.4820755023454
2285,Mohammed Usman,,
2286,Zac Pauga,,
2287,Juliana Miller,1.0545802711140824,2161.36387621665
2288,Brogan Walker,0.5787029710319415,2011.901105223718
2289,Yazmin Jauregui,,
2290,Iasmin Lucindo,-0.502093252145689,1672.4463794636517
2291,Lukasz Brzeski,-0.06974067485205632,1808.2389760785522
2292,Josh Quinlan,-0.2523492854148405,1750.8855596891344
2293,Da'Mon Blackshear,0.1007795926760239,1861.7957052833362
2294,William Gomis,-0.2838738989800689,1740.9843601632754
2295,Jarno Errens,,
2296,Abus Magomedov,,
2297,Michal Figlak,-0.4349185739510828,1693.5444934980703
2298,Gabriel Miranda,-0.013360946845024611,1825.9466296571202
2299,Cristian Quinonez,-0.30269808158663725,1735.0720914049862
2300,Ailin Perez,-0.6084288683879983,1639.0486614887172
2301,Anton Turkalj,-0.22617495132268098,1759.1063521111173
2303,Melissa Martinez,0.11703128329423604,1866.9000099280388
2304,Joe Pyfer,-0.16284291554590902,1778.9975752440257
2305,Denise Gomes,-0.020944981544981253,1823.5646483325932
2306,Daniel Zellhuber,,
2308,Chelsea Chandler,-0.048349805212916534,1814.9573857393252
2309,Lucas Alexander,,
2310,Waldo Cortes-Acosta,-0.04500764310348372,1816.0070865968723
2313,Tamires Vidal,0.7414699169035321,2063.0226837310884
2314,Tereza Bleda,,
2315,Francis Marshall,-0.5027194515913599,1672.2497037568505
2316,Raul Rosas Jr.,0.11392606915982043,1865.9247293063827
2317,Erik Silva,-0.4882955181475992,1676.7799493910718
2318,Cameron Saaiman,0.5033197485725809,1988.2248649130165
2320,Alessandro Costa,-0.3678826668641001,1714.5990225279604
2321,Mateus Mendonca,-0.49031368762470284,1676.1460859932397
2322,Claudio Ribeiro,0.25476746954117974,1910.1599680284007
2323,Mateusz Rebecki,0.6673770400264706,2039.7517130691713
2324,Nick Fiore,-0.08828713236180227,1802.413934768469
2325,Nick Aguirre,-0.7774737618321316,1585.9553153845766
2326,Brunno Ferreira,-0.33362830957735895,1725.3575755368445
2327,Melquizael Costa,-0.394668035366459,1706.1863174089344
2328,Gabriel Bonfim,0.05656501689913637,1847.908862996995
2329,Luan Lacerda,-0.06527863650301247,1809.6404058500705
2330,Ismael Bonfim,-0.099572356115465,1798.869489985735
2331,Daniel Marcos,0.11906961014153161,1867.540204320025
2332,Yusaku Kinoshita,,
2333,Anshul Jubli,,
2334,Jeka Saragih,,
2335,JeongYeong Lee,-0.5234238849409372,1665.7468888931617
2336,Yizha,,
2337,Rinya Nakamura,,
2338,Toshiomi Kazama,,
2339,HyunSung Park,,
2341,Jesus Aguilar,-0.44596929307624744,1690.0737015489133
2342,Shannon Ross,,
2343,Francisco Prado,-0.05031839987123335,1814.3390927202147
2344,Jack Jenkins,0.3409484018672051,1937.2275355504885
2345,Blake Bilder,,
2346,Elves Brener,-0.03013500179628857,1820.6782616694668
2347,Jamal Pogues,-0.6128048603099545,1637.6742570395338
2348,Nazim Sadykhov,0.289887887076429,1921.1905318362165
2350,Themba Gorimbo,0.3242786789557631,1931.991936000776
2351,Clayton Carpenter,0.2526713564381234,1909.5016242228792
2352,Trevor Peek,0.2026435017565018,1893.7889567217057
2353,Gabriella Fernandes,-0.35756711424840804,1717.8389145715578
2354,Victor Martinez,,
2355,Carl Deaton,,
2356,Nurullo Aliev,0.14639494744640613,1876.1225019652334
2357,Bo Nickal,,
2358,Farid Basharat,-0.18216300598828455,1772.9295525565533
2359,Loik Radzhabov,0.09957383096415777,1861.4170015994632
2360,Esteban Ribovics,0.3827628340651099,1950.3605446322752
2361,Vitor Petrino,-0.12041886577002962,1792.3220520264872
2362,Karl Williams,,
2363,Sedriques Dumas,-0.5640652731408202,1652.9823075687207
2364,Chris Duncan,0.1460767843863015,1876.0225738270713
2365,Yanal Ashmouz,,
2366,Sam Patterson,0.6017488381627488,2019.1393138138542
2367,Jafel Filho,-0.3159024560303738,1730.9248828845368
2368,Gabriel Santos,0.14078809327441733,1874.3615102958383
2369,Christian Leroy Duncan,0.15027540981434934,1877.3412712953664
2370,Vinicius Salvador,-0.3615873089360294,1716.5762583409723
2371,Jaqueline Amorim,0.36605264109017005,1945.1122343106229
2372,Bruna Brasil,-0.030673481094578573,1820.5091369643574
2373,Gaston Bolanos,-0.014937771534342219,1825.4513831147976
2374,Junior Tafa,-0.45471147897694447,1687.3279699726688
2375,Fernando Padilla,,
2376,Trey Waters,0.06372016557199633,1850.1561404933736
2377,Irina Alekseeva,,
2378,Marcus McGhee,,
2379,Jamey-Lyn Horth,-0.7466816274698366,1595.6264590297576
2380,Hailey Cowan,,
2381,Diego Lopes,,
2382,Rolando Bedoya,,
2383,Braxton Smith,,
2384,Ikram Aliskerov,,
2385,Tainara Lisboa,-0.0752091725204086,1806.5214391955378
2386,Jesse Butler,,
2387,Ketlen Souza,-0.21605125340518153,1762.2859867421107
2388,Muin Gafurov,-0.6579543771032146,1623.4937699943484
2389,Muhammad Naimov,-0.19142480124279046,1770.020622916773
2390,Steve Erceg,-0.14650081486296432,1784.130275735301
2391,Austen Lane,-0.2796055042285927,1742.3249706675738
2392,Joshua Van,0.26012141385257254,1911.8415261787568
2393,Chepe Mariscal,-0.2909495388238138,1738.762054671058
2394,Nursulton Ruziboev,,
2395,Westin Wilson,0.49674552458326404,1986.160043299542
2396,Ivana Petrovic,-0.13802070136181757,1786.793696037125
2397,Val Woodburn,-0.21666432440919337,1762.0934343949843
2398,Edgar Chairez,0.46110430176405437,1974.9659058123868
2399,Terrence Mitchell,0.4941248308820533,1985.336940070119
2400,Bassil Hafez,-0.18805468445251347,1771.0791037351637
2401,Viktoriia Dudakova,-0.1328215660652231,1788.4266320230652
2402,Azat Maksum,-0.49149042373869073,1675.7764986220964
2403,Jonny Parsons,,
2404,Mick Parkin,-0.18462228054663424,1772.1571475898531
2405,Shauna Bannon,0.09012309592132228,1858.4487300572432
2406,Daniel Barez,0.6155464568479351,2023.472847523985
2407,Darrius Flowers,-0.45294531161741,1687.8826849539207
2408,Dennis Buzukja,0.24848962243760242,1908.18823198676
2409,Asu Almabayev,-0.3858702833845206,1708.9495010899002
2410,Isaac Dulgarian,1.0378280790266543,2156.1023748818297
2411,Jose Johnson,-0.4344732181170271,1693.6843701364903
2412,Luana Santos,0.6279887610219358,2027.3807062494632
2413,Billy Ray Goff,,
2414,Bogdan Guskov,0.37246472041609646,1947.1261297910628
2415,Yanis Ghemmouri,,
2416,Morgan Charriere,0.06322661455383005,1850.0011267896548
2417,Manolo Zecchini,,
2418,Caolan Loughran,-0.08717779478391492,1802.7623537166496
2419,Nora Cornolle,-0.562240938961882,1653.55529149032
2420,Jacqueline Cavalcanti,,
2421,Felipe dos Santos,0.35272136180073294,1940.9251677219538
2422,Landon Quinones,,
2423,Charles Radtke,,
2424,Kevin Jousset,0.31865896584953857,1930.2269056181613
2425,Kiefer Crosbie,,
2426,Charlie Campbell,0.08141258424144879,1855.7129466689298
2427,Josefine Knutsson,1.0091301297939925,2147.088969507403
2428,Marnic Mann,-0.22708721487297373,1758.8198298540585
2429,Montserrat Rendon,,
2430,Ravena Oliveira,-0.4002749358498005,1704.425311194145
2431,Brendon Marotte,,
2432,Melissa Mullins,-0.08016376040279677,1804.9653102650302
2433,Mohammad Yahya,0.5588068289361174,2005.6521571667342
2434,Shara Magomedov,,
2435,Kaynan Kruschewsky,0.264154844979532,1913.108339688753
2436,Eduarda Moura,-0.03932995697622075,1817.790325051958
2437,Kaue Fernandes,0.05959993437751575,1848.862064958877
2438,Kevin Borjas,,
2439,Payton Talbott,0.7950381317456291,2079.847301812393
2440,Myktybek Orolbai,-0.39212075044666345,1706.9863645272892
2441,Caio Machado,,
2442,Rafael Estevam,-0.2668480791832887,1746.3318020454872
2443,Zachary Reese,0.5434112953642195,2000.816752939272
2444,Rodolfo Bellato,,
2445,Talita Alencar,-0.909837400893956,1544.382758194995
2446,Rayanne dos Santos,,
2447,Shamil Gaziev,0.304573014537233,1925.8028128639044
2448,Jean Silva,0.9270069174326501,2121.29584409409
2449,Tom Nolan,-0.14901845987959075,1783.3395378696862
2450,Felipe Bunes,1.0113885954351969,2147.7983047349258
2451,Ramon Taveras,,
2452,Serhiy Sidey,,
2453,MarQuel Mederos,,
2454,Thomas Petersen,-0.699274290047721,1610.516078718033
2455,Robert Bryczek,,
2456,Carlos Prates,,
2457,Bolaji Oki,-0.45828392111036204,1686.205943138482
2458,Timmy Cuamba,-0.564098628863727,1652.971831257341
2459,Hyder Amil,0.5739745145736839,2010.4159992843329
2460,Carlos Vera,,
2461,Zhang Mingyang,,
2462,Brendson Ribeiro,-0.10121001276169712,1798.3551374409958
2463,Danny Barlow,,
2464,Oban Elliott,-0.0526460563046981,1813.60802616082
2465,Ronaldo Rodriguez,0.4365419600405385,1967.2514053404411
2466,Bekzat Almakhan,,
2467,Vinicius Oliveira,-0.025686555677189325,1822.0754224154377
2468,Benardo Sopaj,0.047026585929252365,1844.9130480601666
2469,AJ Cunningham,,
2470,Abdul-Kareem Al-Selwady,-0.29387495070244335,1737.8432460504323
2471,Michael Page,-0.8293911458519702,1569.6491875718614
2472,Robelis Despaigne,,
2473,Danny Silva,-0.274132625933443,1744.0438834107515
2474,Mitch Ramirez,,
2475,Charalampos Grigoriou,,
2476,Luis Pajuelo,,
2477,Steven Nguyen,,
2478,Daria Zhelezniakova,-0.271274044332135,1744.9417020862109
2479,Andre Lima,-0.0608062195644553,1811.045095312159
2480,Igor Severino,-0.17022847000256136,1776.6779322725708
2481,Connor Matthews,0.5028604205089643,1988.0805998993856
2482,Ibo Aslan,,
2483,Angel Pacheco,,
2484,Valter Walker,,
2485,Victor Hugo,-0.3949520332393458,1706.0971198173904
2486,Pedro Falcao,,
2487,Jean Matsumoto,0.36514622691895066,1944.8275492170612
2488,Cesar Almeida,0.19828592945253815,1892.4203374762824
2489,Dylan Budka,,
2490,Kayla Harrison,,
2491,Jhonata Diniz,-0.5221368228207877,1666.1511272774771
2492,Chris Padilla,,
2493,James Llontop,,
2494,Mauricio Ruffy,,
2495,Dione Barbosa,-0.6817276476215928,1616.0270997273951
2496,Ernesta Kareckaite,-0.35439230703650954,1718.8360528741766
2497,Oumar Sy,,
2498,Tuco Tokkos,-0.5045579050233087,1671.6722852831535
2499,Mitch Raposo,,
2500,Puja Tomar,,
2501,Carli Judice,0.9566751252177623,2130.6139867018414
2502,Julia Polastri,0.4501187356984524,1971.5155770305614
2503,Antonio Trocoli,,
2504,Felipe Lima,-0.6135421974774173,1637.4426753772314
2505,Magomed Gadzhiyasulov,0.06520162665962068,1850.6214353902647
2506,ChangHo Lee,0.28572154787513654,1919.8819747736834
2507,Xiao Long,0.421935755672174,1962.663912349689
2508,Rei Tsuruya,-0.5143704223771086,1668.5903857391702
2509,Fatima Kline,0.14099591378807333,1874.426782225882
2510,Alice Ardelean,,
2511,Jordan Vucenic,0.020572680642009435,1836.6044483704284
2512,Nikolay Veretennikov,,
2513,Quang Le,,
2514,Stephanie Luciano,-0.14512414077971728,1784.5626592997214
2515,Stewart Nicoll,,
2516,Ryan Loder,,
2517,Robert Valentin,,
2518,Mairon Santos,,
2519,Kaan Ofli,,
2520,Jose Daniel Medina,-0.4624934209648084,1684.8838302479717
2521,Wang Cong,,
2522,Nathan Fletcher,-0.1975943916222541,1768.0828879715532
2523,Zygimantas Ramaska,,
2524,Ivan Erslan,-0.3419086794575491,1722.7568903876977
2525,Ramazan Temirov,,
2526,Sean Sharaf,,
2527,Cody Haddon,0.21584441143853195,1897.9350770354147
2528,Lucas Rocha,,
2529,Cameron Smotherman,,
2530,Rafael Cerqueira,,
2531,Carlos Leal,0.11399899903377411,1865.9476350029718
2532,Reinier de Ridder,,
2533,Cortavious Romious,0.20608519134126754,1894.8699170073671
2534,Mansur Abdul-Malik,-0.0731493489520317,1807.1683852428341
2535,Zachary Scroggin,,
2536,Klaudia Sygula,,
2537,Roberto Romero,,
2538,Ozzy Diaz,,
2539,SuYoung You,-0.8011771802222477,1578.5105841608347
2540,Baergeng Jieleyisi,0.2467601548866739,1907.6450436219031
2541,DongHun Choi,,
2542,Kiru Sahota,,
2543,Shi Ming,,
2544,Feng Xiaocan,,
2545,Nyamjargal Tumendemberel,,
2546,Lone'er Kavanagh,,
2547,Jose Ochoa,,
2548,Kai Asakura,,
2549,Navajo Stirling,,
2550,Austin Bashi,-0.6236306080704647,1634.2741237318996
2551,Marco Tulio,,
2552,Jacobe Smith,,
2553,Nicolle Caliari,,
2554,Bruno Lopes,,
2555,Azamat Bekoev,,
2556,Billy Elekana,,
2557,Bogdan Grad,,
2558,Tallison Teixeira,,
2559,Aleksandre Topuria,,
2560,Colby Thicknesse,,
2561,Kody Steele,,
2562,Jonathan Micallef,,
2563,Quillan Salkilld,,
2564,Jose Delgado,,
2565,Elijah Smith,-0.2057223877459366,1765.5300601248462
2566,Julius Walker,,
2567,Nick Klein,-0.5081668185885074,1670.5388035607946
2568,Austin Vanderford,,
2569,Eric McConico,,
2570,Mario Pinto,,
2571,Djorden Santos,,
2572,Diyar Nurgozhay,,
2573,Kevin Vallejos,,
2574,Josias Musasa,,
2575,Yuneisy Duben,,
2576,Alexia Thainara,,
2577,Andrey Pulyaev,,
